_unnamed,_unnamed,_unnamed,_unnamed,_unnamed,_unnamed,_unnamed,_unnamed,_unnamed,_unnamed,_unnamed,_unnamed,_unnamed
,,,2009-10-01T00:00:00,,2009,111,,117,,1176,,3
,,,2009-10-07T00:00:00,,2009,111,,106,,1062,,6
,,,2009-10-07T00:00:00,,2009,111,,106,,1065,,2
,,,2009-10-07T00:00:00,,2009,111,,122,,1220,,6
,,,2009-10-08T00:00:00,,2009,111,,117,,1177,,6
,,,2009-10-14T00:00:00,,2009,111,,109,,1092,,3
,,,2009-10-15T00:00:00,,2009,111,,106,,1062,,3
,,,2009-10-15T00:00:00,,2009,111,,106,,1066,,6
,,,2009-10-15T00:00:00,,2009,111,,109,,1090,,6
,,,2009-10-15T00:00:00,,2009,111,,109,,1096,,3
,,,2009-10-16T00:00:00,,2009,111,,106,,1063,,2
,,,2009-10-20T00:00:00,,2009,111,,106,,1065,,2
,,,2009-10-20T00:00:00,,2009,111,,106,,1066,,6
,,,2009-10-21T00:00:00,,2009,111,,101,,,,9
,,,2009-10-21T00:00:00,,2009,111,,109,,1090,,3
,,,2009-10-21T00:00:00,,2009,111,,109,,1091,,3
,,,2009-10-21T00:00:00,,2009,111,,117,,1176,,3
,,,2009-10-22T00:00:00,,2009,111,,106,,1061,,6
,,,2009-10-22T00:00:00,,2009,111,,109,,1091,,6
,,,2009-10-22T00:00:00,,2009,111,,117,,1175,,3
,,,2009-10-22T00:00:00,,2009,111,,117,,1177,,6
,,,2009-10-22T00:00:00,,2009,111,,117,,1178,,3
,,,2009-10-27T00:00:00,,2009,111,,106,,1063,,2
,,,2009-10-27T00:00:00,,2009,111,,109,,1096,,6
,,,2009-10-27T00:00:00,,2009,111,,117,,1178,,3
,,,2009-10-28T00:00:00,,2009,111,,109,,1094,,3
,,,2009-10-29T00:00:00,,2009,111,,107,,1070,,11
,,,2009-10-29T00:00:00,,2009,111,,109,,1091,,3
,,,2009-10-29T00:00:00,,2009,111,,117,,1176,,6
,,,2009-11-03T00:00:00,,2009,111,,106,,1062,,6
,,,2009-11-04T00:00:00,,2009,111,,106,,1062,,6
,,,2009-11-04T00:00:00,,2009,111,,109,,1090,,3
,,,2009-11-05T00:00:00,,2009,111,,117,,1170,,6
,,,2009-11-17T00:00:00,,2009,111,,106,,1061,,2
,,,2009-11-17T00:00:00,,2009,111,,106,,1062,,3
,,,2009-11-17T00:00:00,,2009,111,,117,,1173,,3
,,,2009-11-18T00:00:00,,2009,111,,106,,1065,,3
,,,2009-11-18T00:00:00,,2009,111,,109,,1095,,6
,,,2009-11-19T00:00:00,,2009,111,,106,,1062,,6
,,,2009-11-19T00:00:00,,2009,111,,109,,1090,,6
,,,2009-11-19T00:00:00,,2009,111,,109,,1094,,3
,,,2009-11-19T00:00:00,,2009,111,,117,,1175,,6
,,,2009-11-19T00:00:00,,2009,111,,117,,1178,,3
,,,2009-12-02T00:00:00,,2009,111,,106,,1063,,2
,,,2009-12-02T00:00:00,,2009,111,,106,,1065,,6
,,,2009-12-02T00:00:00,,2009,111,,109,,1090,,3
,,,2009-12-02T00:00:00,,2009,111,,117,,1175,,3
,,,2009-12-03T00:00:00,,2009,111,,106,,1062,,2
,,,2009-12-03T00:00:00,,2009,111,,109,,1091,,3
,,,2009-12-03T00:00:00,,2009,111,,117,,1173,1175,4
,,,2009-12-03T00:00:00,,2009,111,,117,,1176,,3
,,,2009-12-08T00:00:00,,2009,111,,106,,1065,,6
,,,2009-12-09T00:00:00,,2009,111,,109,,1095,,3
,,,2009-12-09T00:00:00,,2009,111,,109,,1096,,3
,,,2009-12-10T00:00:00,,2009,111,,106,,1063,,6
,,,2009-12-10T00:00:00,,2009,111,,109,,1090,,3
,,,2009-12-10T00:00:00,,2009,111,,117,,1170,,3
,,,2009-12-15T00:00:00,,2009,111,,106,,1061,,2
,,,2009-12-15T00:00:00,,2009,111,,109,,1093,,6
,,,2009-12-16T00:00:00,,2009,111,,106,,1065,,6
,,,2010-01-15T00:00:00,,2010,111,,109,,1090,,6
,,,2010-01-20T00:00:00,,2010,111,,106,,1063,,6
,,,2010-01-20T00:00:00,,2010,111,,117,,1170,,6
,,,2010-01-21T00:00:00,,2010,111,,106,,1066,,6
,,,2010-01-21T00:00:00,,2010,111,,117,,1178,,3
,,,2010-01-26T00:00:00,,2010,111,,106,,1062,,2
,,,2010-01-27T00:00:00,,2010,111,,117,,1170,,3
,,,2010-01-29T00:00:00,,2010,111,,107,,1070,,11
,,,2010-02-03T00:00:00,,2010,111,,109,,1090,,3
,,,2010-02-03T00:00:00,,2010,111,,109,,1094,,6
,,,2010-02-03T00:00:00,,2010,111,,117,,1175,,3
,,,2010-02-03T00:00:00,,2010,111,,117,,1175,,6
,,,2010-02-03T00:00:00,,2010,111,,117,,1178,,3
,,,2010-02-04T00:00:00,,2010,111,,106,,1060,,2
,,,2010-02-04T00:00:00,,2010,111,,106,,1061,,6
,,,2010-02-04T00:00:00,,2010,111,,117,,1176,,6
,,,2010-02-04T00:00:00,,2010,111,,117,,1177,,6
,,,2010-02-22T00:00:00,,2010,111,,106,,1066,,5
,,,2010-02-23T00:00:00,,2010,111,,117,,1177,,6
,,,2010-02-24T00:00:00,,2010,111,,106,,1062,,6
,,,2010-02-24T00:00:00,,2010,111,,106,,1066,,5
,,,2010-02-24T00:00:00,,2010,111,,109,,1091,,4
,,,2010-02-24T00:00:00,,2010,111,,117,,1170,,2
,,,2010-02-24T00:00:00,,2010,111,,117,,1178,,6
,,,2010-02-25T00:00:00,,2010,111,,106,,1063,,3
,,,2010-02-25T00:00:00,,2010,111,,109,,1090,,2
,,,2010-02-25T00:00:00,,2010,111,,117,,1170,,2
,,,2010-02-25T00:00:00,,2010,111,,119,,1192,,2
,,,2010-02-26T00:00:00,,2010,111,,106,,1065,,6
,,,2010-02-26T00:00:00,,2010,111,,107,,1070,,11
,,,2010-03-03T00:00:00,,2010,111,,101,,,,9
,,,2010-03-03T00:00:00,,2010,111,,109,,1090,,2
,,,2010-03-03T00:00:00,,2010,111,,109,,1092,,3
,,,2010-03-03T00:00:00,,2010,111,,117,,1170,,2
,,,2010-03-04T00:00:00,,2010,111,,106,,1061,,3
,,,2010-03-04T00:00:00,,2010,111,,106,,1062,,3
,,,2010-03-04T00:00:00,,2010,111,,117,,1170,,6
,,,2010-03-04T00:00:00,,2010,111,,119,,1196,,2
,,,2010-03-10T00:00:00,,2010,111,,106,,1065,,3
,,,2010-03-10T00:00:00,,2010,111,,109,,1090,,3
,,,2010-03-10T00:00:00,,2010,111,,109,,1095,,3
,,,2010-03-10T00:00:00,,2010,111,,109,,1096,,3
,,,2010-03-10T00:00:00,,2010,111,,117,,1170,,2
,,,2010-03-10T00:00:00,,2010,111,,117,,1177,,2
,,,2010-03-11T00:00:00,,2010,111,,106,,1062,,3
,,,2010-03-11T00:00:00,,2010,111,,109,,1091,,6
,,,2010-03-11T00:00:00,,2010,111,,109,,1094,,6
,,,2010-03-15T00:00:00,,2010,111,,104,,1040,,9
,,,2010-03-16T00:00:00,,2010,111,,117,,1173,,3
,,,2010-03-16T00:00:00,,2010,111,,117,,1177,,6
,,,2010-03-17T00:00:00,,2010,111,,109,,1090,,6
,,,2010-03-17T00:00:00,,2010,111,,109,,1092,,3
,,,2010-03-17T00:00:00,,2010,111,,117,,1170,,6
,,,2010-03-18T00:00:00,,2010,111,,106,,1062,,2
,,,2010-03-18T00:00:00,,2010,111,,106,,1063,,6
,,,2010-03-18T00:00:00,,2010,111,,109,,1095,,3
,,,2010-03-18T00:00:00,,2010,111,,109,,1096,,3
,,,2010-03-18T00:00:00,,2010,111,,117,,1170,,6
,,,2010-03-23T00:00:00,,2010,111,,106,,1063,,3
,,,2010-03-23T00:00:00,,2010,111,,106,,1065,,3
,,,2010-03-23T00:00:00,,2010,111,,117,,1178,,3
,,,2010-03-24T00:00:00,,2010,111,,109,,1091,,3
,,,2010-03-24T00:00:00,,2010,111,,117,,1175,,3
,,,2010-03-24T00:00:00,,2010,111,,117,,1178,,3
,,,2010-03-24T00:00:00,,2010,111,,122,,1220,,6
,,,2010-03-25T00:00:00,,2010,111,,106,,1061,,3
,,,2010-04-14T00:00:00,,2010,111,,106,,1065,,6
,,,2010-04-14T00:00:00,,2010,111,,109,,1091,,3
,,,2010-04-15T00:00:00,,2010,111,,109,,1091,,3
,,,2010-04-21T00:00:00,,2010,111,,106,,1061,,6
,,,2010-04-21T00:00:00,,2010,111,,109,,1090,,3
,,,2010-04-21T00:00:00,,2010,111,,109,,1094,,3
,,,2010-04-22T00:00:00,,2010,111,,106,,1065,,3
,,,2010-04-22T00:00:00,,2010,111,,109,,1092,,3
,,,2010-04-22T00:00:00,,2010,111,,117,,1173,,3
,,,2010-04-27T00:00:00,,2010,111,,109,,1093,,6
,,,2010-04-28T00:00:00,,2010,111,,106,,1062,,3
,,,2010-04-28T00:00:00,,2010,111,,106,,1063,,3
,,,2010-04-28T00:00:00,,2010,111,,106,,1065,,6
,,,2010-04-29T00:00:00,,2010,111,,106,,1061,,6
,,,2010-04-29T00:00:00,,2010,111,,106,,1062,,2
,,,2010-04-29T00:00:00,,2010,111,,119,,1193,,2
,,,2010-05-06T00:00:00,,2010,111,,106,,1062,,2
,,,2010-05-06T00:00:00,,2010,111,,106,,1065,,2
,,,2010-05-06T00:00:00,,2010,111,,106,,1066,,4
,,,2010-05-06T00:00:00,,2010,111,,109,,1091,,2
,,,2010-05-06T00:00:00,,2010,111,,109,,1095,,3
,,,2010-05-06T00:00:00,,2010,111,,119,,1193,,2
,,,2010-05-12T00:00:00,,2010,111,,106,,1065,,6
,,,2010-05-12T00:00:00,,2010,111,,106,,1066,,5
,,,2010-05-13T00:00:00,,2010,111,,106,,1061,,3
,,,2010-05-13T00:00:00,,2010,111,,106,,1062,,2
,,,2010-05-13T00:00:00,,2010,111,,106,,1063,,2
,,,2010-05-19T00:00:00,,2010,111,,117,,1170,,3
,,,2010-05-20T00:00:00,,2010,111,,106,,1066,,5
,,,2010-05-20T00:00:00,,2010,111,,109,,1091,,4
,,,2010-05-20T00:00:00,,2010,111,,109,,1092,,3
,,,2010-05-20T00:00:00,,2010,111,,117,,1173,,4
,,,2010-05-25T00:00:00,,2010,111,,109,,1091,,3
,,,2010-05-26T00:00:00,,2010,111,,117,,1170,,3
,,,2010-05-27T00:00:00,,2010,111,,106,,1060,,6
,,,2010-05-27T00:00:00,,2010,111,,106,,1063,,3
,,,2010-05-27T00:00:00,,2010,111,,109,,1096,,3
,,,2010-05-27T00:00:00,,2010,111,,117,,1178,,3
,,,2010-06-07T00:00:00,,2010,111,,106,,1066,,7
,,,2010-06-09T00:00:00,,2010,111,,106,,1065,,6
,,,2010-06-09T00:00:00,,2010,111,,109,,1091,,3
,,,2010-06-09T00:00:00,,2010,111,,117,,1176,,3
,,,2010-06-10T00:00:00,,2010,111,,106,,1061,,2
,,,2010-06-10T00:00:00,,2010,111,,106,,1063,,6
,,,2010-06-10T00:00:00,,2010,111,,109,,1090,,6
,,,2010-06-10T00:00:00,,2010,111,,109,,1092,,3
,,,2010-06-10T00:00:00,,2010,111,,117,,1177,,6
,,,2010-06-15T00:00:00,,2010,111,,106,,1063,,6
,,,2010-06-15T00:00:00,,2010,111,,121,,1211,1213,4
,,,2010-06-15T00:00:00,,2010,111,,121,,1216,,3
,,,2010-06-16T00:00:00,,2010,111,,106,,1061,,2
,,,2010-06-16T00:00:00,,2010,111,,106,,1062,,2
,,,2010-06-16T00:00:00,,2010,111,,106,,1065,,3
,,,2010-06-16T00:00:00,,2010,111,,109,,1096,,6
,,,2010-06-16T00:00:00,,2010,111,,117,,1176,,3
,,,2010-06-16T00:00:00,,2010,111,,121,,1210,,6
,,,2010-06-17T00:00:00,,2010,111,,106,,1066,,5
,,,2010-06-17T00:00:00,,2010,111,,109,,1091,,6
,,,2010-06-17T00:00:00,,2010,111,,121,,1212,,3
,,,2010-06-23T00:00:00,,2010,111,,106,,1065,,3
,,,2010-06-23T00:00:00,,2010,111,,117,,1176,,3
,,,2010-06-29T00:00:00,,2010,111,,117,,1173,,3
,,,2010-06-29T00:00:00,,2010,111,,117,,1177,,6
,,,2010-06-30T00:00:00,,2010,111,,101,,,,9
,,,2010-06-30T00:00:00,,2010,111,,106,,1063,,2
,,,2010-07-01T00:00:00,,2010,111,,106,,1065,,6
,,,2010-07-01T00:00:00,,2010,111,,107,,1070,,11
,,,2010-07-01T00:00:00,,2010,111,,117,,1178,,3
,,,2010-07-03T00:00:00,,2010,111,,121,,1211,,4
,,,2010-07-08T00:00:00,,2010,111,,106,,1061,,7
,,,2010-07-12T00:00:00,,2010,111,,106,,1062,,2
,,,2010-07-12T00:00:00,,2010,111,,106,,1065,,6
,,,2010-07-14T00:00:00,,2010,111,,101,,,,9
,,,2010-07-14T00:00:00,,2010,111,,121,,1216,,3
,,,2010-07-15T00:00:00,,2010,111,,109,,1092,,3
,,,2010-07-15T00:00:00,,2010,111,,117,,1178,,6
,,,2010-07-15T00:00:00,,2010,111,,121,,1214,,6
,,,2010-07-20T00:00:00,,2010,111,,106,,1066,,4
,,,2010-07-20T00:00:00,,2010,111,,109,,1091,,3
,,,2010-07-20T00:00:00,,2010,111,,117,,1173,,6
,,,2010-07-20T00:00:00,,2010,111,,121,,1211,,3
,,,2010-07-20T00:00:00,,2010,111,,121,,1213,,6
,,,2010-07-21T00:00:00,,2010,111,,109,,1090,,3
,,,2010-07-21T00:00:00,,2010,111,,109,,1096,,4
,,,2010-07-21T00:00:00,,2010,111,,117,,1177,,3
,,,2010-07-22T00:00:00,,2010,111,,106,,1062,,2
,,,2010-07-22T00:00:00,,2010,111,,106,,1065,,2
,,,2010-07-22T00:00:00,,2010,111,,106,,1066,,5
,,,2010-07-22T00:00:00,,2010,111,,109,,1095,,3
,,,2010-07-22T00:00:00,,2010,111,,121,,1210,,3
,,,2010-07-27T00:00:00,,2010,111,,106,,1062,,5
,,,2010-07-27T00:00:00,,2010,111,,106,,1065,,3
,,,2010-07-27T00:00:00,,2010,111,,109,,1091,,6
,,,2010-07-27T00:00:00,,2010,111,,109,,1092,,3
,,,2010-07-27T00:00:00,,2010,111,,121,,1215,,6
,,,2010-07-28T00:00:00,,2010,111,,101,,,,9
,,,2010-07-28T00:00:00,,2010,111,,109,,1090,,6
,,,2010-07-29T00:00:00,,2010,111,,106,,1062,,2
,,,2010-07-29T00:00:00,,2010,111,,109,,1096,,3
,,,2010-07-29T00:00:00,,2010,111,,121,,1212,,3
,,,2010-08-03T00:00:00,,2010,111,,122,,1220,,6
,,,2010-08-19T00:00:00,,2010,111,,106,,1063,,5
,,,2010-09-08T00:00:00,,2010,111,,106,,1065,,7
,,,2010-09-15T00:00:00,,2010,111,,106,,1065,,2
,,,2010-09-15T00:00:00,,2010,111,,106,,1065,,3
,,,2010-09-15T00:00:00,,2010,111,,121,,1210,,6
,,,2010-09-16T00:00:00,,2010,111,,106,,1061,,2
,,,2010-09-16T00:00:00,,2010,111,,109,,1091,,6
,,,2010-09-16T00:00:00,,2010,111,,117,,1173,,4
,,,2010-09-16T00:00:00,,2010,111,,121,,1210,,6
,,,2010-09-22T00:00:00,,2010,111,,106,,1065,,2
,,,2010-09-22T00:00:00,,2010,111,,106,,1066,,5
,,,2010-09-22T00:00:00,,2010,111,,109,,1092,,3
,,,2010-09-22T00:00:00,,2010,111,,122,,1220,,6
,,,2010-09-23T00:00:00,,2010,111,,106,,1062,,2
,,,2010-09-23T00:00:00,,2010,111,,106,,1063,,2
,,,2010-09-23T00:00:00,,2010,111,,117,,1177,,6
,,,2010-09-23T00:00:00,,2010,111,,117,,1178,,6
,,,2010-09-24T00:00:00,,2010,111,,109,,1090,,6
,,,2010-09-28T00:00:00,,2010,111,,106,,1065,,2
,,,2010-09-29T00:00:00,,2010,111,,109,,1090,,6
